# wave, tp
3.265531062124248638e+04,7.599479797426780259e-01
3.274949899799599734e+04,7.605839666317015801e-01
3.284368737474950467e+04,7.612392425978929955e-01
3.293787575150300836e+04,7.618364942656181693e-01
3.303206412825651205e+04,7.624154665774994788e-01
3.312625250501002301e+04,7.628827523760696172e-01
3.322044088176352670e+04,7.632516368542543450e-01
3.331462925851703767e+04,7.637445254913564074e-01
3.340881763527054136e+04,7.641258595782441931e-01
3.350300601202405232e+04,7.646491717379735320e-01
3.359719438877755601e+04,7.653933304263053072e-01
3.369138276553106698e+04,7.660535472056623219e-01
3.378557114228457067e+04,7.665461970665820024e-01
3.387975951903807436e+04,7.669365384569962751e-01
3.397394789579158532e+04,7.673541488303560199e-01
3.406813627254509629e+04,7.678380543060243646e-01
3.416232464929859998e+04,7.682807867450064387e-01
3.425651302605210367e+04,7.685322917263558429e-01
3.435070140280561463e+04,7.689079784909728099e-01
3.444488977955911832e+04,7.694283070786169798e-01
3.453907815631262929e+04,7.700827297786027037e-01
3.463326653306613298e+04,7.706740833285787851e-01
3.472745490981964394e+04,7.710393026282585938e-01
3.482164328657314763e+04,7.713584138888587294e-01
3.491583166332665860e+04,7.715932648974704877e-01
3.501002004008016229e+04,7.719986875337763177e-01
3.510420841683366598e+04,7.723177111410860496e-01
3.519839679358717694e+04,7.724989584752857130e-01
3.529258517034068791e+04,7.726306801127567070e-01
3.538677354709419160e+04,7.728806039863629351e-01
3.548096192384769529e+04,7.730237899010502511e-01
3.557515030060120625e+04,7.731573654716715760e-01
3.566933867735470994e+04,7.733577965402143040e-01
3.576352705410822091e+04,7.735189176560388624e-01
3.585771543086172460e+04,7.736586297806674617e-01
3.595190380761523556e+04,7.737318728869734263e-01
3.604609218436873925e+04,7.737441984354549440e-01
3.614028056112225022e+04,7.739062340243539895e-01
3.623446893787575391e+04,7.741476025205266120e-01
3.632865731462925760e+04,7.743209907839535555e-01
3.642284569138276856e+04,7.743766004949361736e-01
3.651703406813627953e+04,7.743991394968691155e-01
3.661122244488978322e+04,7.745031835452194091e-01
3.670541082164328691e+04,7.746677505383435802e-01
3.679959919839679787e+04,7.748942089615877826e-01
3.689378757515030156e+04,7.749988957172725401e-01
3.698797595190380525e+04,7.749176671428754659e-01
3.708216432865731622e+04,7.748297462426663174e-01
3.717635270541082718e+04,7.746509695176666543e-01
3.727054108216433087e+04,7.743647037486202089e-01
3.736472945891783456e+04,7.741332943164832558e-01
3.745891783567134553e+04,7.738391587337434263e-01
